date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,tmax_avg,tmin_avg,tavg_avg,dewpoint_avg,wetbulb_avg,heat_avg,cool_avg,preciptotal_avg,sealevel_avg,resultspeed_avg,resultdir_avg,avgspeed_avg,stnpressure_avg,tmax_stn1,tmin_stn1,tavg_stn1,depart_stn1,dewpoint_stn1,wetbulb_stn1,heat_stn1,cool_stn1,sunrise_stn1,sunset_stn1,depth_stn1,snowfall_stn1,preciptotal_stn1,stnpressure_stn1,sealevel_stn1,resultspeed_stn1,resultdir_stn1,avgspeed_stn1,tmax_stn2,tmin_stn2,tavg_stn2,dewpoint_stn2,wetbulb_stn2,heat_stn2,cool_stn2,preciptotal_stn2,stnpressure_stn2,sealevel_stn2,resultspeed_stn2,resultdir_stn2,avgspeed_stn2,year,month,day
28/5/2009,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,2,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,3,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,3,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,3,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,9,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,5,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,8,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,3,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,2,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,3,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,4,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,2,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,30,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
28/5/2009,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,63,54.5,59,51,54,6,0,0,29.755,6.8,29.5,8.2,29.085,62,54,58,-5,51,54,7,0,421,1916,0,0,0,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5,0,0,29.11,29.75,6.8,29,8.3,2009,5,28
2/6/2009,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,29,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,1,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,1,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,3,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,4,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,6,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,22,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,6,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,7,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,8,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,6,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,4,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,23,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,13,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,3,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
2/6/2009,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,60.5,49,55,46.5,50.5,10,0,0.09,30.08,7.85,3,8.6,29.39,60,48,54,-10,46,50,11,0,419,1920,0,0,0.12,29.36,30.09,7.4,3,8,61,50,56,47,51,9,0,0.06,29.42,30.07,8.3,3,9.2,2009,6,2
